model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry,0.5,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry_segment_actions,0.5,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,1,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,4,geometry_keep_compress_drop,0.5,0.6538461538461539,0.75,"1,2,3",174,141,0.8103448275862069,286.5152893066406,0.0011778371408581734,1.0,0,1,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,uniform,0.2,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry,0.2,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_segment_actions,0.2,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,1,1,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_keep_compress_drop,0.2,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,1,1,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.4593258500099182,""action"":""compress""}]"
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,uniform,0.35,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry,0.35,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,0,0,[]
qwen25_3b,stress_retrieval_travel_itinerary,retrieval_heavy,5,geometry_segment_actions,0.35,0.4367816091954023,0.6,"1,3,4",193,116,0.6010362694300518,533.50537109375,1.6198039054870605,0.0,0,1,1,[]
