model_key,conversation_id,family,target_turn,policy_name,budget_fraction,budget_token_fraction,retained_turn_fraction,retained_turn_indices,full_token_count,compressed_token_count,token_fraction,logit_l2,kl,top1_match,kept_segment_count,compressed_segment_count,evicted_segment_count,memory_objects
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_segment_actions,0.5,0.6357615894039735,0.8,"1,2,3,4",164,130,0.7926829268292683,379.9360046386719,0.0,1.0,1,1,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,5,geometry_keep_compress_drop,0.5,0.6357615894039735,0.8,"1,2,3,4",164,130,0.7926829268292683,379.9360046386719,0.0,1.0,1,1,0,"[{""segment_start"":0,""segment_end"":2,""anchor_turn_index"":1,""support_turn_indices"":[],""retained_turn_indices"":[1],""risk"":0.2625814974308014,""action"":""compress""},{""segment_start"":2,""segment_end"":3,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.82844477891922,""action"":""keep""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.24,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,239.89605712890625,2.7204081561649218e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.24,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.24,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,247.7876434326172,2.6786750822793692e-05,1.0,0,1,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.24,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.28,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,239.89605712890625,2.7204081561649218e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.28,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.28,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,247.7876434326172,2.6786750822793692e-05,1.0,0,1,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.28,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.32,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,239.89605712890625,2.7204081561649218e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.32,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.32,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,247.7876434326172,2.6786750822793692e-05,1.0,0,1,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.32,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.35,0.3353658536585366,0.5,"1,4,5",182,94,0.5164835164835165,239.89605712890625,2.7204081561649218e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.35,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_segment_actions,0.35,0.32926829268292684,0.5,"3,4,5",182,93,0.510989010989011,247.7876434326172,2.6786750822793692e-05,1.0,0,1,1,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry_keep_compress_drop,0.35,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,1,1,"[{""segment_start"":2,""segment_end"":4,""anchor_turn_index"":2,""support_turn_indices"":[],""retained_turn_indices"":[2],""risk"":0.669326901435852,""action"":""compress""}]"
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,uniform,0.38,0.4817073170731707,0.6666666666666666,"1,3,4,5",182,118,0.6483516483516484,197.0773468017578,2.062731255136896e-05,1.0,0,0,0,[]
qwen25_15b,stress_retrieval_launch_packet,retrieval_heavy,6,geometry,0.38,0.36585365853658536,0.5,"2,4,5",182,99,0.5439560439560439,219.25784301757812,1.976487874344457e-05,1.0,0,0,0,[]
